real,imag,modulus,angle_rad
0.9714477209120714,0.0,0.9714477209120714,0.0
-0.0019201842999415546,0.9509821832263748,0.9509841218031709,1.572815483120098
-0.0019201842999415546,-0.9509821832263748,0.9509841218031709,-1.572815483120098
0.9423844057070532,0.0,0.9423844057070532,0.0
-0.9309042350556033,0.0,0.9309042350556033,3.141592653589793
0.9209401429124859,0.004500976582750796,0.9209511418190807,0.004887332559589119
0.9209401429124859,-0.004500976582750796,0.9209511418190807,-0.004887332559589119
0.9061419550808854,-0.02681202009945614,0.9065385414750013,-0.029580574244137455
0.9061419550808854,0.02681202009945614,0.9065385414750013,0.029580574244137455
0.8969291040498493,0.0,0.8969291040498493,0.0
0.8464691994785967,-0.22024300334148555,0.8746525516951368,-0.2545462213355765
0.8464691994785967,0.22024300334148555,0.8746525516951368,0.2545462213355765
0.017454893784227876,-0.8604344910017635,0.8606115189924444,-1.550512969760131
0.017454893784227876,0.8604344910017635,0.8606115189924444,1.550512969760131
-0.8602027772861693,0.0,0.8602027772861693,3.141592653589793
0.8491010457872663,0.11566908522174003,0.8569433605747019,0.13539194737985497
0.8491010457872663,-0.11566908522174003,0.8569433605747019,-0.13539194737985497
0.8565515866941182,0.011548409083280807,0.8566294335478827,0.013481627489337606
0.8565515866941182,-0.011548409083280807,0.8566294335478827,-0.013481627489337606
-0.780874263846855,0.34761348159684496,0.8547512787508702,2.722771497444892
-0.780874263846855,-0.34761348159684496,0.8547512787508702,-2.722771497444892
0.36052176464027097,-0.7749309567796826,0.8546893766479196,-1.1353488865383585
0.36052176464027097,0.7749309567796826,0.8546893766479196,1.1353488865383585
0.7231028411383005,0.4479953834144316,0.8506336358403221,0.5546676314146122
0.7231028411383005,-0.4479953834144316,0.8506336358403221,-0.5546676314146122
-0.5920734899520592,-0.6068528302888595,0.8478333416029418,-2.343867968086783
-0.5920734899520592,0.6068528302888595,0.8478333416029418,2.343867968086783
0.7724293595890017,0.34081915850030464,0.844277687941551,0.4155370680626128
0.7724293595890017,-0.34081915850030464,0.844277687941551,-0.4155370680626128
-0.37825345493024853,0.7546908769218508,0.8441765193819014,2.0354060032385615
-0.37825345493024853,-0.7546908769218508,0.8441765193819014,-2.0354060032385615
0.646807656575616,-0.5423742601684767,0.8441149108374656,-0.697803357575991
0.646807656575616,0.5423742601684767,0.8441149108374656,0.697803357575991
0.5486381226725474,0.6319277555243966,0.8368610863529018,0.8558320607005419
0.5486381226725474,-0.6319277555243966,0.8368610863529018,-0.8558320607005419
0.02008091900376669,-0.8359239818779187,0.836165143250226,-1.546778523702858
0.02008091900376669,0.8359239818779187,0.836165143250226,1.546778523702858
-0.7694560406902897,-0.3267819339424872,0.8359719079645971,-2.7399827937096393
-0.7694560406902897,0.3267819339424872,0.8359719079645971,2.7399827937096393
0.7728127666255018,0.31328349276402473,0.8338981467168453,0.38513641303264456
0.7728127666255018,-0.31328349276402473,0.8338981467168453,-0.38513641303264456
-0.27623273045154434,0.7864487717742435,0.8335503536067461,1.9085759208833752
-0.27623273045154434,-0.7864487717742435,0.8335503536067461,-1.9085759208833752
-0.5858307532079168,-0.5887324158556618,0.8305441161572328,-2.3537240766622136
-0.5858307532079168,0.5887324158556618,0.8305441161572328,2.3537240766622136
0.5778730692071672,0.594014889215948,0.8287285277611399,0.7991714931376814
0.5778730692071672,-0.594014889215948,0.8287285277611399,-0.7991714931376814
-0.32682461682199787,-0.7608324039125844,0.8280581362466332,-1.9765245947283137
-0.32682461682199787,0.7608324039125844,0.8280581362466332,1.9765245947283137
0.028001619933402704,-0.8268565660242682,0.8273305696614501,-1.5369441160159185
0.028001619933402704,0.8268565660242682,0.8273305696614501,1.5369441160159185
0.7309872886458598,-0.38469871109748255,0.8260360249298393,-0.48444424702444605
0.7309872886458598,0.38469871109748255,0.8260360249298393,0.48444424702444605
-0.3008296747574689,-0.7691522377515105,0.8258896161430053,-1.94362287468655
-0.3008296747574689,0.7691522377515105,0.8258896161430053,1.94362287468655
0.0492986460389987,0.8230738955902481,0.824548964042394,1.5109720268698412
0.0492986460389987,-0.8230738955902481,0.824548964042394,-1.5109720268698412
-0.8208474010933815,-0.07523366405111,0.82428791091967,-3.0501943555396696
-0.8208474010933815,0.07523366405111,0.82428791091967,3.0501943555396696
0.30581032697281413,-0.764404243527813,0.8233066279379435,-1.190235108128964
0.30581032697281413,0.764404243527813,0.8233066279379435,1.190235108128964
-0.0777559621014291,-0.8195451230015015,0.8232254844681772,-1.6653901466871486
-0.0777559621014291,0.8195451230015015,0.8232254844681772,1.6653901466871486
0.3441228762316232,-0.7466159074573333,0.822104535454137,-1.1389066198493485
0.3441228762316232,0.7466159074573333,0.822104535454137,1.1389066198493485
0.5990314541131476,0.5610893302810493,0.8207678841013143,0.7527044948551784
0.5990314541131476,-0.5610893302810493,0.8207678841013143,-0.7527044948551784
-0.7466348548200656,-0.33787785090214817,0.8195273324071839,-2.7166332353200993
-0.7466348548200656,0.33787785090214817,0.8195273324071839,2.7166332353200993
-0.5343726538319656,0.6212376903900622,0.8194451788402909,2.2811674825783563
-0.5343726538319656,-0.6212376903900622,0.8194451788402909,-2.2811674825783563
0.636083160035378,0.5155766641991809,0.8187924542564784,0.6811403316890926
0.636083160035378,-0.5155766641991809,0.8187924542564784,-0.6811403316890926
0.37478787590019075,-0.7276483926584437,0.818497486410431,-1.0951676819396525
0.37478787590019075,0.7276483926584437,0.818497486410431,1.0951676819396525
-0.738125253734833,-0.35252431039436655,0.8179867233764466,-2.6960298446037148
-0.738125253734833,0.35252431039436655,0.8179867233764466,2.6960298446037148
0.208034590240887,-0.7897193920127457,0.8166609509812959,-1.3132195551356567
0.208034590240887,0.7897193920127457,0.8166609509812959,1.3132195551356567
-0.8158319451200815,-0.006068597437090584,0.8158545155560942,-3.1341542521540764
-0.8158319451200815,0.006068597437090584,0.8158545155560942,3.1341542521540764
0.7800858959185093,0.2368576082321269,0.8152518209660296,0.2947838833618951
0.7800858959185093,-0.2368576082321269,0.8152518209660296,-0.2947838833618951
-0.717361989364028,-0.3859729185476712,0.8146062347149836,-2.64797437583875
-0.717361989364028,0.3859729185476712,0.8146062347149836,2.64797437583875
0.6744518540668616,-0.4560500763945514,0.8141664299353685,-0.5945590796562106
0.6744518540668616,0.4560500763945514,0.8141664299353685,0.5945590796562106
-0.010419459353538727,0.8136765907423456,0.8137433007130114,1.583601033242039
-0.010419459353538727,-0.8136765907423456,0.8137433007130114,-1.583601033242039
0.42472015653662787,0.6931204743759574,0.8128980276563905,1.0210434323376045
0.42472015653662787,-0.6931204743759574,0.8128980276563905,-1.0210434323376045
-0.7593770881515045,-0.285134641246365,0.8111444542423694,-2.7823969203256875
-0.7593770881515045,0.285134641246365,0.8111444542423694,2.7823969203256875
-0.5902997201061336,0.5500365732058824,0.8068419866500811,2.391487962913638
-0.5902997201061336,-0.5500365732058824,0.8068419866500811,-2.391487962913638
0.7563129115586918,-0.2797512306937883,0.8063931865195011,-0.3542815886619331
0.7563129115586918,0.2797512306937883,0.8063931865195011,0.3542815886619331
-0.0018069752832930524,0.8051522605041354,0.8051542881675495,1.5730405883317442
-0.0018069752832930524,-0.8051522605041354,0.8051542881675495,-1.5730405883317442
-0.6363222340122867,0.49193122497176095,0.804302378213943,2.4834800528342074
-0.6363222340122867,-0.49193122497176095,0.804302378213943,-2.4834800528342074
0.723199801790245,0.35189317407225695,0.804267840503459,0.45285253726680635
0.723199801790245,-0.35189317407225695,0.804267840503459,-0.45285253726680635
-0.2552017965046482,0.7612541042807324,0.8028921273891405,1.8942606828782644
