minute_control
40
40
40
40
40
40
40
30
30
30
30
30
30
30
30
30
30
17
17
17
17
17
17
17
17
17
17
51
51
51
51
51
51
51
51
51
51
29
29
29
29
29
29
29
29
29
29
41
41
41
41
41
41
41
41
41
41
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
31
31
31
31
31
31
31
31
31
31
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
57
57
57
57
57
57
57
57
57
57
16
16
16
16
16
16
16
16
16
16
51
51
51
51
51
51
51
51
51
51
55
55
55
55
55
55
55
55
55
55
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
21
21
21
21
21
21
21
21
21
21
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
17
17
17
17
17
5
5
5
5
5
5
5
5
5
5
1
1
1
1
1
1
1
1
1
1
14
14
14
14
14
14
14
14
14
14
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
17
17
17
17
17
16
16
16
16
16
16
16
16
16
16
46
46
46
46
46
46
46
46
46
46
17
17
17
17
17
17
17
17
17
17
21
21
21
21
21
21
21
21
21
21
42
42
42
42
42
42
42
42
42
42
20
20
20
20
20
20
20
20
20
20
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
17
17
17
17
17
53
53
53
53
53
53
53
53
53
53
51
51
51
51
51
51
51
51
51
51
31
31
31
31
31
31
31
31
31
31
17
17
17
17
17
17
17
17
17
17
21
21
21
21
21
21
21
21
21
21
47
47
47
47
47
47
47
47
47
47
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
17
17
17
17
17
16
16
16
16
16
16
16
16
16
16
39
39
39
39
39
39
39
39
39
39
16
16
16
16
16
16
16
16
16
16
9
9
9
9
9
9
9
9
9
9
23
23
23
23
23
23
23
23
23
23
57
57
57
57
57
57
57
57
57
57
16
16
16
16
16
16
16
16
16
16
48
48
48
48
48
48
48
48
48
48
36
36
36
36
36
36
36
36
36
36
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
39
39
39
39
39
39
39
39
39
39
43
43
43
43
43
43
43
43
43
43
13
13
13
13
13
13
13
13
13
13
15
15
15
15
15
15
15
15
15
15
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
21
21
21
21
21
21
21
21
21
21
25
25
25
25
25
25
25
25
25
25
16
16
16
16
16
16
16
16
16
16
13
13
13
13
13
13
13
13
13
13
3
3
3
3
3
3
3
3
3
3
37
37
37
37
37
37
37
37
37
37
3
3
3
3
3
3
3
3
3
3
11
11
11
11
11
11
11
11
11
11
50
50
50
50
50
50
50
50
50
50
16
16
16
16
16
16
16
16
16
16
38
38
38
38
38
38
38
38
38
38
58
58
58
58
58
58
58
58
58
58
16
16
16
16
16
16
16
16
16
16
58
58
58
58
58
58
58
58
58
58
40
40
40
40
40
40
40
40
40
40
20
20
20
20
20
20
20
20
20
20
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
23
23
23
23
23
23
23
23
23
23
17
17
17
17
17
17
17
17
17
17
13
13
13
13
13
13
13
13
13
13
8
8
8
8
8
8
8
8
8
8
52
52
52
52
52
52
52
52
52
52
50
50
50
50
50
50
50
50
50
50
17
17
17
17
17
17
17
17
17
17
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
4
4
4
4
4
4
4
4
4
4
20
20
20
20
20
20
20
20
20
20
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
19
19
19
19
19
19
19
19
19
19
1
1
1
1
1
1
1
1
1
1
35
35
35
35
35
35
35
35
35
35
54
54
54
54
54
54
54
54
54
54
30
30
30
30
30
30
30
30
30
30
44
44
44
44
44
44
44
44
44
44
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
19
19
19
19
19
19
19
19
19
19
41
41
41
41
41
41
41
41
41
41
18
18
18
18
18
18
18
18
18
18
16
16
16
16
16
16
16
16
16
16
22
22
22
22
22
22
22
22
22
22
37
37
37
37
37
37
37
37
37
37
32
32
32
32
32
32
32
32
32
32
17
17
17
17
17
17
17
17
17
17
22
22
22
22
22
22
22
22
22
22
47
47
47
47
47
47
47
47
47
47
8
8
8
8
8
8
8
8
8
8
16
16
16
16
16
16
16
16
16
16
10
10
10
10
10
10
10
10
10
10
17
17
17
17
17
17
17
17
17
17
58
58
58
58
58
58
58
58
58
58
51
51
51
51
51
51
51
51
51
51
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
28
28
28
28
28
28
28
28
28
28
3
3
3
3
3
3
3
3
3
3
19
19
19
19
19
19
19
19
19
19
0
0
0
0
0
0
0
0
0
0
18
18
18
18
18
18
18
18
18
18
55
55
55
55
55
55
55
55
55
55
8
8
8
8
8
8
8
8
8
8
41
41
41
41
41
41
41
41
41
41
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
17
17
17
17
17
50
50
50
50
50
50
50
50
50
50
16
16
16
16
16
16
16
16
16
16
46
46
46
46
46
46
46
46
46
46
41
41
41
41
41
41
41
41
41
41
17
17
17
17
17
17
17
17
17
17
35
35
35
35
35
35
35
35
35
35
17
17
17
17
17
17
17
17
17
17
3
3
3
3
3
3
3
3
3
3
31
31
31
31
31
31
31
31
31
31
23
23
23
23
23
23
23
23
23
23
17
17
17
17
17
17
17
17
17
17
44
44
44
44
44
44
44
44
44
44
46
46
46
46
46
46
46
46
46
46
3
3
3
3
3
3
3
3
3
3
16
16
16
16
16
16
16
16
16
16
18
18
18
18
18
18
18
18
18
18
48
48
48
48
48
48
48
48
48
48
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
10
10
10
10
10
10
10
10
10
10
1
1
1
1
1
1
1
1
1
1
45
45
45
45
45
45
45
45
45
45
23
23
23
23
23
23
23
23
23
23
17
17
17
17
17
17
17
17
17
17
49
49
49
49
49
49
49
49
49
49
17
17
17
17
17
17
17
17
17
17
16
16
16
16
16
16
16
16
16
16
7
7
7
7
7
7
7
7
7
7
43
43
43
43
43
43
43
43
43
43
16
16
16
16
16
16
16
16
16
16
22
22
22
22
22
22
22
22
22
22
37
37
37
37
37
37
37
37
37
37
17
17
17
17
17
17
17
17
17
17
57
57
57
57
57
57
57
57
57
57
2
2
2
2
2
2
2
2
2
2
14
14
14
14
14
14
14
14
14
14
45
45
45
45
45
45
45
45
45
45
17
17
17
17
17
17
17
17
17
17
16
16
16
16
16
16
16
16
16
16
44
44
44
44
44
44
44
44
44
44
16
16
16
16
16
16
16
16
16
16
9
9
9
9
9
9
9
9
9
9
3
3
3
3
3
3
3
3
3
3
23
23
23
23
23
23
23
23
23
23
15
15
15
15
15
15
15
15
15
15
21
21
21
21
21
21
21
21
21
21
1
1
1
1
1
1
1
1
1
1
22
22
22
22
22
22
22
22
22
22
16
16
16
16
16
16
16
16
16
16
0
0
0
0
0
0
0
0
0
0
22
22
22
22
22
22
22
22
22
22
55
55
55
55
55
55
55
55
55
55
16
16
16
16
16
16
16
16
16
16
37
37
37
37
37
37
37
37
37
37
17
17
17
17
17
17
17
17
17
17
9
9
9
9
9
9
9
9
9
9
16
16
16
16
16
16
16
16
16
16
8
8
8
8
8
8
8
8
8
8
17
17
17
17
17
17
17
17
17
17
50
50
50
50
50
50
50
50
50
50
33
33
33
33
33
33
33
33
33
33
57
57
57
57
57
57
57
57
57
57
48
48
48
48
48
48
48
48
48
48
57
57
57
57
57
57
57
57
57
57
31
31
31
31
31
31
31
31
31
31
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
15
15
15
15
15
15
15
15
15
15
17
17
17
17
17
17
17
17
17
17
23
23
23
23
23
23
23
23
23
23
16
16
16
16
16
16
16
16
16
16
11
11
11
11
11
11
11
11
11
11
59
59
59
59
59
59
59
59
59
59
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
57
57
57
57
57
57
57
57
57
57
36
36
36
36
36
36
36
36
36
36
16
16
16
16
16
16
16
16
16
16
22
22
22
22
22
22
22
22
22
22
48
48
48
48
48
48
48
48
48
48
4
4
4
4
4
4
4
4
4
4
16
16
16
16
16
16
16
16
16
16
2
2
2
2
2
2
2
2
2
2
58
58
58
58
58
58
58
58
58
58
16
16
16
16
16
16
16
16
16
16
14
14
14
14
14
14
14
14
14
14
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
17
17
17
17
17
35
35
35
35
35
35
35
35
35
35
17
17
17
17
17
17
17
17
17
17
41
41
41
41
41
41
41
41
41
41
53
53
53
53
53
53
53
53
53
53
57
57
57
57
57
57
57
57
57
57
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
17
17
17
17
17
16
16
16
16
16
16
16
16
16
16
15
15
15
15
15
15
15
15
15
15
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
17
17
17
17
17
15
15
15
15
15
15
15
15
15
15
17
17
17
17
17
17
17
17
17
17
20
20
20
20
20
20
20
20
20
20
16
16
16
16
16
16
16
16
16
16
2
2
2
2
2
2
2
2
2
2
6
6
6
6
6
6
6
6
6
6
12
12
12
12
12
12
12
12
12
12
4
4
4
4
4
4
4
4
4
4
41
41
41
41
41
41
41
41
41
41
37
37
37
37
37
37
37
37
37
37
28
28
28
28
28
28
28
28
28
28
27
27
27
27
27
27
27
27
27
27
16
16
16
16
16
16
16
16
16
16
33
33
33
33
33
33
33
33
33
33
41
41
41
41
41
41
41
41
41
41
18
18
18
18
18
18
18
18
18
18
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
36
36
36
36
36
36
36
36
36
36
27
27
27
27
27
27
27
27
27
27
57
57
57
57
57
57
57
57
57
57
16
16
16
16
16
16
16
16
16
16
9
9
9
9
9
9
9
9
9
9
57
57
57
57
57
57
57
57
57
57
5
5
5
5
5
5
5
5
5
5
19
19
19
19
19
19
19
19
19
19
18
18
18
18
18
18
18
18
18
18
10
10
10
10
10
10
10
10
10
10
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
11
11
11
11
11
11
11
11
11
11
14
14
14
14
14
14
14
14
14
14
17
17
17
17
17
17
17
17
17
17
25
25
25
25
25
25
25
25
25
25
15
15
15
15
15
15
15
15
15
15
17
17
17
17
17
17
17
17
17
17
26
26
26
26
26
26
26
26
26
26
27
27
27
27
27
27
27
27
27
27
25
25
25
25
25
25
25
25
25
25
48
48
48
48
48
48
48
48
48
48
18
18
18
18
18
18
18
18
18
18
38
38
38
38
38
38
38
38
38
38
17
17
17
17
17
17
17
17
17
17
3
3
3
3
3
3
3
3
3
3
17
17
17
17
17
17
17
17
17
17
50
50
50
50
50
50
50
50
50
50
54
54
54
54
54
54
54
54
54
54
18
18
18
18
18
18
18
18
18
18
44
44
44
44
44
44
44
44
44
44
53
53
53
53
53
53
53
53
53
53
24
24
24
24
24
24
24
24
24
24
17
17
17
17
17
17
17
17
17
17
36
36
36
36
36
36
36
36
36
36
9
9
9
9
9
9
9
9
9
9
1
1
1
1
1
1
1
1
1
1
31
31
31
31
31
31
31
31
31
31
17
17
17
17
17
17
17
17
17
17
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
17
17
17
17
17
52
52
52
52
52
52
52
52
52
52
7
7
7
7
7
7
7
7
7
7
58
58
58
58
58
58
58
58
58
58
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
17
17
17
17
17
22
22
22
22
22
22
22
22
22
22
13
13
13
13
13
13
13
13
13
13
35
35
35
35
35
35
35
35
35
35
50
50
50
50
50
50
50
50
50
50
18
18
18
18
18
18
18
18
18
18
40
40
40
40
40
40
40
40
40
40
17
17
17
17
17
17
17
17
17
17
2
2
2
2
2
2
2
2
2
2
18
18
18
18
18
18
18
18
18
18
17
17
17
17
17
17
17
17
17
17
45
45
45
45
45
45
45
45
45
45
55
55
55
55
55
55
55
55
55
55
16
16
16
16
16
16
16
16
16
16
52
52
52
52
52
52
52
52
52
52
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
17
17
17
17
17
22
22
22
22
22
22
22
22
22
22
0
0
0
0
0
0
0
0
0
0
17
17
17
17
17
17
17
17
17
17
24
24
24
24
24
24
24
24
24
24
14
14
14
14
14
14
14
14
14
14
16
16
16
16
16
16
16
16
16
16
1
1
1
1
1
1
1
1
1
1
16
16
16
16
16
16
16
16
16
16
0
0
0
0
0
0
0
0
0
0
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
18
18
18
18
18
18
18
18
18
18
0
0
0
0
0
0
0
0
0
0
16
16
16
16
16
16
16
16
16
16
40
40
40
40
40
40
40
40
40
40
18
18
18
18
18
18
18
18
18
18
16
16
16
16
16
16
16
16
16
16
47
47
47
47
47
47
47
47
47
47
17
17
17
17
17
17
17
17
17
17
16
16
16
16
16
16
16
16
16
16
58
58
58
58
58
58
58
58
58
58
33
33
33
33
33
33
33
33
33
33
15
15
15
15
15
15
15
15
15
15
17
17
17
17
17
17
17
17
17
17
45
45
45
45
45
45
45
45
45
45
15
15
15
15
15
15
15
15
15
15
7
7
7
7
7
7
7
7
7
7
13
13
13
13
13
13
13
13
13
13
56
56
56
56
56
56
56
56
56
56
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
17
17
17
17
17
17
17
17
17
17
21
21
21
21
21
21
21
21
21
21
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
19
19
19
19
19
19
19
19
19
19
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
31
31
31
31
31
31
31
31
31
31
47
47
47
47
47
47
47
47
47
47
4
4
4
4
4
4
4
4
4
4
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
18
18
18
18
18
18
18
18
18
18
26
26
26
26
26
26
26
26
26
26
16
16
16
16
16
16
16
16
16
16
31
31
31
31
31
31
31
31
31
31
1
1
1
1
1
1
1
1
1
1
22
22
22
22
22
22
22
22
22
22
7
7
7
7
7
7
7
7
7
7
54
54
54
54
54
54
54
54
54
54
17
17
17
17
17
17
17
17
17
17
3
3
3
3
3
3
3
3
3
3
18
18
18
18
18
18
18
18
18
18
37
37
37
37
37
37
37
37
37
37
17
17
17
17
17
17
17
17
17
17
6
6
6
6
6
6
6
6
6
6
17
17
17
17
17
17
17
17
17
17
6
6
6
6
6
6
6
6
6
6
17
17
17
17
17
17
17
17
17
17
58
58
58
58
58
58
58
58
58
58
26
26
26
26
26
26
26
26
26
26
2
2
2
2
2
2
2
2
2
2
48
48
48
48
48
48
48
48
48
48
54
54
54
54
54
54
54
54
54
54
18
18
18
18
18
18
18
18
18
18
53
53
53
53
53
53
53
53
53
53
15
15
15
15
15
15
15
15
15
15
51
51
51
51
51
51
51
51
51
51
10
10
10
10
10
10
10
10
10
10
28
28
28
28
28
28
28
28
28
28
17
17
17
17
17
17
17
17
17
17
31
31
31
31
31
31
31
31
31
31
38
38
38
38
38
38
38
38
38
38
17
17
17
17
17
17
17
17
17
17
0
0
0
0
0
0
0
0
0
0
12
12
12
12
12
12
12
12
12
12
16
16
16
16
16
16
16
16
16
16
9
9
9
9
9
9
9
9
9
9
12
12
12
12
12
12
12
12
12
12
31
31
31
31
31
31
31
31
31
31
52
52
52
52
52
52
52
52
52
52
18
18
18
18
18
18
18
18
18
18
13
13
13
13
13
13
13
13
13
13
18
18
18
18
18
18
18
18
18
18
16
16
16
16
16
16
16
16
16
16
18
18
18
18
18
18
18
18
18
18
1
1
1
1
1
1
1
1
1
1
16
16
16
16
16
16
16
16
16
16
18
18
18
18
18
18
18
18
18
18
27
27
27
27
27
27
27
27
27
27
11
11
11
11
11
11
11
11
11
11
44
44
44
44
44
44
44
44
44
44
18
18
18
18
18
18
18
18
18
18
9
9
9
9
9
9
9
9
9
9
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
17
17
17
17
17
16
16
16
16
16
16
16
16
16
16
42
42
42
42
42
42
42
42
42
42
29
29
29
29
29
29
29
29
29
29
34
34
34
34
34
34
34
34
34
34
41
41
41
41
41
41
41
41
41
41
18
18
18
18
18
18
18
18
18
18
10
10
10
10
10
10
10
10
10
10
23
23
23
23
23
23
23
23
23
23
55
55
55
55
55
55
55
55
55
55
23
23
23
23
23
23
23
23
23
23
16
16
16
16
16
16
16
16
16
16
53
53
53
53
53
53
53
53
53
53
17
17
17
17
17
17
17
17
17
17
4
4
4
4
4
4
4
4
4
4
39
39
39
39
39
39
39
39
39
39
18
18
18
18
18
18
18
18
18
18
8
8
8
8
8
8
8
8
8
8
21
21
21
21
21
21
21
21
21
21
17
17
17
17
17
17
17
17
17
17
46
46
46
46
46
46
46
46
46
46
41
41
41
41
41
41
41
41
41
41
17
17
17
17
17
17
17
17
17
17
41
41
41
41
41
41
41
41
41
41
24
24
24
24
24
24
24
24
24
24
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
3
3
3
3
3
3
3
3
3
3
16
16
16
16
16
16
16
16
16
16
29
29
29
29
29
29
29
29
29
29
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
17
17
17
17
17
54
54
54
54
54
54
54
54
54
54
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
17
17
17
17
17
20
20
20
20
20
20
20
20
20
20
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
1
1
1
1
1
1
1
1
1
1
17
17
17
17
17
17
17
17
17
17
18
18
18
18
18
18
18
18
18
18
11
11
11
11
11
11
11
11
11
11
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
4
4
4
4
4
4
4
4
4
4
17
17
17
17
17
17
17
17
17
17
57
57
57
57
57
57
57
57
57
57
16
16
16
16
16
16
16
16
16
16
11
11
11
11
11
11
11
11
11
11
17
17
17
17
17
17
17
17
17
17
49
49
49
49
49
49
49
49
49
49
12
12
12
12
12
12
12
12
12
12
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
25
25
25
25
25
25
25
25
25
25
47
47
47
47
47
47
47
47
47
47
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
22
22
22
22
22
22
22
22
22
22
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
19
19
19
19
19
19
19
19
19
19
59
59
59
59
59
59
59
59
59
59
17
17
17
17
17
17
17
17
17
17
43
43
43
43
43
43
43
43
43
43
15
15
15
15
15
15
15
15
15
15
17
17
17
17
17
17
17
17
17
17
11
11
11
11
11
11
11
11
11
11
17
17
17
17
17
17
17
17
17
17
21
21
21
21
21
21
21
21
21
21
16
16
16
16
16
16
16
16
16
16
31
31
31
31
31
31
31
31
31
31
9
9
9
9
9
9
9
9
9
9
13
13
13
13
13
13
13
13
13
13
57
57
57
57
57
57
57
57
57
57
32
32
32
32
32
32
32
32
32
32
16
16
16
16
16
16
16
16
16
16
42
42
42
42
42
42
42
42
42
42
48
48
48
48
48
48
48
48
48
48
4
4
4
4
4
4
4
4
4
4
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
58
58
58
58
58
58
58
58
58
58
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
17
17
17
17
17
47
47
47
47
47
47
47
47
47
47
29
29
29
29
29
29
29
29
29
29
17
17
17
17
17
17
17
17
17
17
59
59
59
59
59
59
59
59
59
59
12
12
12
12
12
12
12
12
12
12
29
29
29
29
29
29
29
29
29
29
51
51
51
51
51
51
51
51
51
51
59
59
59
59
59
59
59
59
59
59
17
17
17
17
17
17
17
17
17
17
16
16
16
16
16
16
16
16
16
16
55
55
55
55
55
55
55
55
55
55
46
46
46
46
46
46
46
46
46
46
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
17
17
17
17
17
15
15
15
15
15
15
15
15
15
15
17
17
17
17
17
17
17
17
17
17
20
20
20
20
20
20
20
20
20
20
16
16
16
16
16
16
16
16
16
16
51
51
51
51
51
51
51
51
51
51
4
4
4
4
4
4
4
4
4
4
13
13
13
13
13
13
13
13
13
13
4
4
4
4
4
4
4
4
4
4
31
31
31
31
31
31
31
31
31
31
46
46
46
46
46
46
46
46
46
46
17
17
17
17
17
17
17
17
17
17
51
51
51
51
51
51
51
51
51
51
16
16
16
16
16
16
16
16
16
16
41
41
41
41
41
41
41
41
41
41
26
26
26
26
26
26
26
26
26
26
18
18
18
18
18
18
18
18
18
18
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
57
57
57
57
57
57
57
57
57
57
7
7
7
7
7
7
7
7
7
7
33
33
33
33
33
33
33
33
33
33
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
17
17
17
17
17
17
17
17
17
17
10
10
10
10
10
10
10
10
10
10
16
16
16
16
16
16
16
16
16
16
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
13
13
13
13
13
13
13
13
13
13
17
17
17
17
17
17
17
17
17
17
19
19
19
19
19
19
19
19
19
19
17
17
17
17
17
17
17
17
17
17
25
25
25
25
25
25
25
25
25
25
46
46
46
46
46
46
46
46
46
46
18
18
18
18
18
18
18
18
18
18
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
17
17
17
17
17
53
53
53
53
53
53
53
53
53
53
17
17
17
17
17
17
17
17
17
17
9
9
9
9
9
9
9
9
9
9
57
57
57
57
57
57
57
57
57
57
54
54
54
54
54
54
54
54
54
54
18
18
18
18
18
18
18
18
18
18
44
44
44
44
44
44
44
44
44
44
49
49
49
49
49
49
49
49
49
49
17
17
17
17
17
17
17
17
17
17
50
50
50
50
50
50
50
50
50
50
16
16
16
16
16
16
16
16
16
16
26
26
26
26
26
26
26
26
26
26
36
36
36
36
36
36
36
36
36
36
35
35
35
35
35
35
35
35
35
35
17
17
17
17
17
17
17
17
17
17
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
17
17
17
17
17
52
52
52
52
52
52
52
52
52
52
18
18
18
18
18
18
18
18
18
18
56
56
56
56
56
56
56
56
56
56
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
19
19
19
19
19
19
19
19
19
19
13
13
13
13
13
13
13
13
13
13
35
35
35
35
35
35
35
35
35
35
48
48
48
48
48
48
48
48
48
48
40
40
40
40
40
40
40
40
40
40
2
2
2
2
2
2
2
2
2
2
16
16
16
16
16
16
16
16
16
16
45
45
45
45
45
45
45
45
45
45
16
16
16
16
16
16
16
16
16
16
46
46
46
46
46
46
46
46
46
46
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
5
5
5
5
5
5
5
5
5
5
51
51
51
51
51
51
51
51
51
51
17
17
17
17
17
17
17
17
17
17
16
16
16
16
16
16
16
16
16
16
17
17
17
17
17
17
17
17
17
17
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
18
18
18
18
18
18
18
18
18
18
17
17
17
17
17
17
17
17
17
17
16
16
16
16
16
16
16
16
16
16
22
22
22
22
22
22
22
22
22
22
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
18
18
18
18
18
18
18
18
18
18
0
0
0
0
0
0
0
0
0
0
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
